"Time","ACC_X.raw","ACC_Y.raw","ACC_Z.raw","ACC_X.norm","ACC_Y.norm","ACC_Z.norm","GYRO_X.raw","GYRO_Y.raw","GYRO_Z.raw","GYRO_X.norm","GYRO_Y.norm","GYRO_Z.norm","Ceramic_Piezo","Film_Piezo","Weighted_Film_Piezo","Activity_Name","New_Window"
"8396",160,-568,16992,0.09,-0.37,10.07,67,20,32,-0.06,0.06,0.11,170,180,190,"sitting","no"
"9095",152,-520,16768,0.06,-0.31,10.11,67,22,35,-0.06,0.12,0.11,169,182,192,"sitting","no"
"9796",92,-596,16712,0.04,-0.38,10.01,64,19,32,-0.12,0,0.11,172,184,193,"sitting","no"
"10495",220,-508,16944,0.1,-0.31,10.08,64,19,30,-0.06,0,-0.01,173,188,196,"sitting","no"
"696",244,-544,16684,0.07,-0.31,10.04,69,18,31,0.55,-0.12,0.05,160,193,167,"sitting","yes"
"1396",208,-660,16808,0.1,-0.33,10.01,65,19,30,0,0.18,-0.13,161,195,171,"sitting","no"
"2096",152,-612,16808,0.06,-0.36,10.03,70,19,30,0.19,-0.06,-0.07,179,225,225,"sitting","no"
"2795",176,-584,16920,0.08,-0.4,10.08,66,21,32,-0.06,0.06,0.11,172,191,206,"sitting","no"
"3496",136,-604,16856,0.07,-0.36,10.1,66,17,28,0,-0.19,-0.13,169,187,196,"sitting","no"
"4195",68,-480,16884,0.02,-0.33,10.11,64,21,30,-0.12,-0.06,0.05,169,187,194,"sitting","no"
"4896",144,-572,16832,0.13,-0.35,9.98,68,18,34,0,-0.12,0.11,170,185,192,"sitting","no"
"5595",184,-612,16908,0.1,-0.36,10.14,65,18,34,-0.06,0.06,-0.01,169,184,192,"sitting","no"
"6295",148,-636,16780,0.12,-0.35,10.08,67,18,31,0,-0.19,-0.01,168,182,192,"sitting","no"
"6995",164,-588,16884,0.12,-0.33,10.09,66,17,29,0.07,0.06,0.05,169,183,192,"sitting","no"
"7695",84,-616,16636,0.01,-0.3,10.02,66,19,32,0.07,0.06,0.11,171,184,194,"sitting","no"
"8395",100,-640,16792,0.09,-0.37,10.09,67,20,30,-0.06,-0.12,-0.07,171,186,195,"sitting","no"
"9095",200,-660,16868,0.11,-0.39,10,67,17,29,0.07,-0.25,-0.13,170,190,197,"sitting","no"
"9795",136,-576,16844,0.08,-0.37,10.05,64,20,31,-0.12,0.18,-0.01,170,189,198,"sitting","no"
"10495",108,-584,16776,0.07,-0.36,9.99,64,19,30,-0.12,0.06,0.11,171,195,201,"sitting","no"
"695",204,-664,16716,0.05,-0.4,10.12,63,19,27,-0.3,-0.31,-0.25,164,184,169,"sitting","yes"
"1395",236,-560,16892,0.1,-0.32,10.05,65,19,32,-0.12,0,0.11,163,228,187,"sitting","no"
"2095",108,-512,16756,0.05,-0.31,10.04,66,20,34,0.07,0.06,0.05,176,216,217,"sitting","no"
"2795",220,-612,16820,0.09,-0.31,9.98,67,19,32,0,-0.06,-0.01,175,156,193,"sitting","no"
"3495",132,-608,16740,0.11,-0.36,10.12,63,21,33,-0.12,0.06,0.17,171,173,191,"sitting","no"
"4195",212,-504,16764,0.13,-0.31,10.12,66,19,28,0,0.06,-0.01,171,170,187,"sitting","no"
"4894",164,-500,16824,0.07,-0.31,10.06,66,19,31,-0.06,-0.12,0.05,170,178,188,"sitting","no"
"5595",108,-620,16976,0.07,-0.38,10.09,66,18,29,0,0.12,0.24,168,179,188,"sitting","no"
"6294",216,-532,16948,0.11,-0.34,10.05,68,19,32,0.07,0,0.17,170,182,189,"sitting","no"
"6995",128,-644,16908,0.07,-0.36,10.13,66,23,32,-0.12,0.18,0.17,171,184,188,"sitting","no"
"7694",172,-552,16780,0.1,-0.33,10,65,20,33,0.19,0.12,0.11,168,182,188,"sitting","no"
"8394",72,-560,16648,0.05,-0.34,10.06,68,18,28,0.07,-0.19,-0.01,169,184,189,"sitting","no"
"9094",116,-472,16692,0.07,-0.28,9.99,66,20,32,0.07,-0.19,-0.01,171,188,191,"sitting","no"
"9794",124,-524,16756,0.11,-0.32,10.09,68,19,32,-0.12,-0.12,0.11,170,192,193,"sitting","no"
"10495",120,-528,16760,0.13,-0.33,10.04,66,19,29,-0.12,0,-0.07,171,191,195,"sitting","no"
"697",108,-472,17004,0.06,-0.3,10.04,68,18,37,0.07,0.12,0.05,163,176,175,"sitting","yes"
"1396",112,-576,16984,0.09,-0.33,10.07,66,19,34,-0.12,-0.06,-0.01,163,191,181,"sitting","no"
"2096",220,-580,16864,0.11,-0.33,10.1,66,20,31,-0.18,0,-0.01,163,182,180,"sitting","no"
"2796",128,-556,16836,0.12,-0.33,10.02,66,19,33,-0.06,0.12,0.17,164,164,177,"sitting","no"
"3496",244,-628,16852,0.14,-0.36,10.01,65,18,29,-0.06,0.06,-0.01,164,179,183,"sitting","no"
"4196",104,-656,16848,0.1,-0.32,10.13,63,17,32,-0.06,0,-0.01,167,189,190,"sitting","no"
"4896",72,-560,16824,0.04,-0.32,9.99,66,22,30,0,0.18,0.11,165,192,192,"sitting","no"
"5595",148,-536,16676,0.1,-0.32,10.04,68,18,30,0.07,0,-0.07,168,193,194,"sitting","no"
"6296",128,-512,16832,0.06,-0.36,10.18,67,19,32,0.07,0,0.05,167,193,195,"sitting","no"
"6995",156,-520,16800,0.06,-0.34,10.11,67,18,30,0,-0.19,-0.19,168,194,196,"sitting","no"
"7696",136,-624,16848,0.12,-0.38,10.07,67,17,33,-0.18,0,0.11,169,194,197,"sitting","no"
"8396",156,-560,16612,0.09,-0.4,10.04,65,17,30,-0.12,0,-0.07,167,194,198,"sitting","no"
"9095",160,-616,16868,0.12,-0.41,10.01,66,18,34,-0.24,0,-0.07,170,194,198,"sitting","no"
"9796",48,-608,16824,0.1,-0.38,10.02,69,19,31,0.13,-0.06,-0.01,168,195,198,"sitting","no"
"10495",124,-580,16728,0.07,-0.35,10.01,66,18,30,-0.12,0.06,-0.13,168,194,198,"sitting","no"
"696",120,-576,16764,0.08,-0.33,10.08,65,20,32,0.07,-0.06,-0.07,168,182,194,"sitting","yes"
"1395",92,-540,16932,0.1,-0.35,10.09,64,20,31,0,0.12,0.11,165,185,194,"sitting","no"
"2096",212,-532,16848,0.1,-0.34,10.11,70,20,32,0.07,-0.12,-0.07,187,226,259,"sitting","no"
"2795",112,-524,16720,0.12,-0.33,10.1,64,18,30,-0.06,0.06,0.17,183,166,227,"sitting","no"
"3495",208,-496,16864,0.12,-0.33,10.03,66,19,32,0.13,-0.06,0.17,175,183,220,"sitting","no"
"4195",176,-624,16776,0.08,-0.36,10.07,66,22,32,0.07,0.12,-0.01,175,186,214,"sitting","no"
"4895",72,-544,16976,0.08,-0.37,10.1,64,18,31,-0.06,-0.06,-0.13,173,190,209,"sitting","no"
"5595",188,-644,16912,0.12,-0.35,10.11,65,18,31,-0.18,-0.06,0.05,172,185,209,"sitting","no"
"6295",60,-660,16824,0.04,-0.39,10.06,64,21,30,0,0.06,-0.07,173,190,209,"sitting","no"
"6994",180,-644,16888,0.03,-0.33,10.08,68,18,32,0.19,-0.12,-0.07,171,193,210,"sitting","no"
"7695",52,-596,16852,0,-0.3,10.08,67,17,31,0.13,-0.12,0.05,174,197,213,"sitting","no"
"8394",108,-588,16900,0.05,-0.29,10.11,65,17,31,0,0,-0.07,173,198,215,"sitting","no"
"9095",120,-592,16900,0.07,-0.34,10.1,64,20,32,0,0.06,0.3,174,197,215,"sitting","no"
"9794",188,-604,16776,0.1,-0.33,10.09,66,18,32,-0.06,-0.06,-0.01,172,197,216,"sitting","no"
"10495",128,-604,16900,0.04,-0.33,10.08,66,18,33,-0.12,0,-0.01,174,198,216,"sitting","no"
"697",140,-548,16916,0.07,-0.33,9.99,68,20,29,0,0,0.11,163,188,178,"sitting","yes"
"1396",112,-660,16772,0.08,-0.34,10.06,66,17,33,0,-0.06,0.11,162,179,173,"sitting","no"
"2096",260,-604,16828,0.15,-0.3,10.1,67,20,35,0.13,-0.12,0.11,186,233,256,"sitting","no"
"2796",176,-604,16916,0.1,-0.32,10.17,66,22,33,0.07,0,-0.01,184,181,236,"sitting","no"
"3496",228,-524,16844,0.12,-0.34,10.15,64,19,32,-0.24,0,-0.07,180,186,226,"sitting","no"
"4196",52,-548,16816,0.04,-0.34,10.07,65,20,34,0.07,0,0.11,178,183,218,"sitting","no"
"4896",108,-508,16896,0.06,-0.36,10.07,67,18,32,-0.12,-0.19,0.11,176,191,216,"sitting","no"
"5595",232,-532,16796,0.07,-0.33,10.05,65,20,31,-0.06,0.18,0.17,175,174,208,"sitting","no"
"6296",100,-572,17008,0.07,-0.38,10.12,68,17,32,-0.06,0.06,0.05,175,180,206,"sitting","no"
"6996",144,-580,16772,0.1,-0.37,10.02,66,21,30,0,0.06,-0.01,173,180,204,"sitting","no"
"7696",112,-588,16956,0.05,-0.34,10.15,68,18,30,0,-0.19,-0.25,174,183,202,"sitting","no"
"8396",124,-604,16816,0.08,-0.32,10.08,65,19,28,0.07,0.06,-0.07,173,184,203,"sitting","no"
"9095",148,-600,16812,0.07,-0.38,10.06,65,19,32,0,-0.06,-0.01,174,182,202,"sitting","no"
"9796",184,-612,16876,0.12,-0.35,10.05,65,18,30,-0.06,-0.19,-0.07,173,190,205,"sitting","no"
"10495",120,-528,16936,0.07,-0.35,10.1,65,15,33,-0.18,-0.25,0.05,174,186,204,"sitting","no"
"695",212,-572,16840,0.13,-0.34,10.07,64,18,31,-0.18,-0.12,-0.07,165,190,175,"sitting","yes"
"1395",116,-616,16836,0.05,-0.32,10.15,65,21,30,0.07,0.06,0.05,165,221,187,"sitting","no"
"2095",184,-584,16920,0.11,-0.31,10.1,66,23,30,0.07,0.18,-0.01,195,241,276,"sitting","no"
"2795",168,-588,16844,0.11,-0.35,10.07,67,18,34,0.07,0.12,0.05,191,204,248,"sitting","no"
"3494",200,-516,16724,0.08,-0.34,10.05,66,20,29,0.07,0,-0.19,183,200,233,"sitting","no"
"4195",244,-624,16756,0.15,-0.34,9.97,66,20,30,-0.06,0,-0.13,183,193,227,"sitting","no"
"4895",96,-596,16872,0.1,-0.37,10.03,68,18,31,-0.06,0.06,-0.01,181,194,223,"sitting","no"
"5595",136,-584,16932,0.07,-0.31,10.12,66,18,29,0,0.12,-0.01,180,195,220,"sitting","no"
"6295",196,-692,16740,0.12,-0.4,10.08,65,19,33,-0.06,0.06,-0.01,180,183,212,"sitting","no"
"6994",40,-548,16844,0.11,-0.32,10.03,66,20,34,-0.12,0.06,0.05,178,198,214,"sitting","no"
"7695",104,-512,16872,0.13,-0.31,10.12,66,19,30,0,0.12,0.11,178,196,211,"sitting","no"
"8394",228,-608,16784,0.1,-0.33,10.03,66,18,33,-0.12,0,-0.01,176,184,204,"sitting","no"
"9095",100,-528,16872,0.06,-0.32,10.09,68,17,29,0,0.06,-0.13,175,188,203,"sitting","no"
"9794",112,-552,16828,0.05,-0.37,10.12,65,17,32,0,-0.12,0.11,172,187,202,"sitting","no"
"10494",28,-596,17012,0.08,-0.34,10.09,66,17,32,0,0,0.11,173,195,204,"sitting","no"
"696",168,-508,16900,0.06,-0.35,10.11,65,19,31,0,0.06,0.05,168,198,188,"sitting","yes"
"1395",108,-628,16892,0.06,-0.32,10,64,19,31,0.13,0,-0.19,165,193,184,"sitting","no"
"2096",164,-620,16824,0.12,-0.36,10.12,67,18,33,0.19,0,-0.01,180,204,218,"sitting","no"
"2796",112,-572,16836,0.05,-0.37,10.08,63,17,30,-0.24,-0.12,0.05,179,197,224,"sitting","no"
"3495",120,-612,16952,0.05,-0.34,10.13,69,19,33,0.25,-0.12,0.24,178,196,218,"sitting","no"
"4196",196,-520,16872,0.14,-0.31,10,63,22,31,-0.12,0.12,0.05,177,197,216,"sitting","no"
"4895",112,-600,16800,0.06,-0.39,10.03,66,19,31,0.07,0.06,0.05,177,189,211,"sitting","no"
"5596",196,-692,16908,0.13,-0.39,10.15,69,20,33,0,-0.19,0.11,177,184,207,"sitting","no"
"6295",184,-556,16900,0.12,-0.32,10.07,65,22,32,0.07,0,-0.01,176,185,205,"sitting","no"
"6996",116,-540,16552,0.1,-0.38,9.99,66,20,32,0.07,0.12,0.05,172,185,203,"sitting","no"
"7695",172,-628,16832,0.08,-0.34,10.16,67,21,35,0,0.06,0.11,174,188,201,"sitting","no"
"8395",108,-548,16920,0.1,-0.34,10.1,63,21,33,0,0.12,-0.01,173,191,200,"sitting","no"
"9095",196,-600,16784,0.14,-0.33,10.05,68,17,28,0.13,-0.19,-0.19,175,189,200,"sitting","no"
"9795",128,-592,16764,0.11,-0.34,10.09,65,19,32,-0.06,-0.06,0.05,174,188,203,"sitting","no"
"10495",192,-560,16792,0.08,-0.34,10.12,67,18,33,0.07,-0.25,-0.01,174,188,204,"sitting","no"
"695",228,-588,16804,0.08,-0.35,10.01,64,18,32,-0.12,0,0.11,165,181,173,"sitting","yes"
"1395",88,-608,16628,0.05,-0.36,9.95,67,21,35,-0.12,0.12,0.05,165,192,180,"sitting","no"
"2095",88,-548,16880,0.08,-0.35,10.09,65,18,30,-0.24,0,-0.07,167,274,208,"sitting","no"
"2795",268,-648,16940,0.08,-0.37,10.09,68,19,32,0,0.12,-0.01,191,262,269,"sitting","no"
"3495",124,-560,16880,0.03,-0.35,10.09,68,19,32,0,0.06,0.05,183,180,223,"sitting","no"
"4195",216,-556,16756,0.12,-0.32,10.04,66,21,34,0,0.06,0.24,180,183,215,"sitting","no"
"4894",108,-604,16904,0.11,-0.33,10.08,65,19,31,0.07,-0.12,-0.01,180,184,213,"sitting","no"
"5595",216,-560,16832,0.11,-0.31,10.12,67,19,32,0,0.12,0.11,179,183,210,"sitting","no"
"6294",72,-552,16900,0.07,-0.36,10.04,69,20,32,0.19,0.06,0.11,178,181,209,"sitting","no"
"6995",116,-572,16892,0.12,-0.34,10.08,67,19,33,0.07,0,-0.25,179,178,208,"sitting","no"
"7694",92,-560,16728,0.1,-0.37,10.11,64,19,32,-0.06,-0.06,-0.01,177,183,208,"sitting","no"
"8394",176,-592,16868,0.11,-0.32,10.03,65,21,30,0.07,0.12,-0.07,177,185,207,"sitting","no"
"9094",92,-576,16736,0.05,-0.36,10.11,62,19,33,-0.18,0.06,-0.01,177,185,205,"sitting","no"
"9794",228,-552,16920,0.11,-0.34,10.11,66,19,31,0.13,0.06,0.05,176,187,204,"sitting","no"
"10495",184,-596,16900,0.11,-0.36,10.11,68,16,32,0.07,-0.06,0.24,177,186,202,"sitting","no"
"695",60,-568,16896,0.03,-0.42,10.13,64,16,29,-0.18,-0.12,0.05,161,188,162,"sitting","yes"
"1396",148,-616,16860,0.08,-0.35,10.03,65,19,31,0.07,0,-0.07,161,229,179,"sitting","no"
"2096",244,-580,16832,0.11,-0.4,10.03,66,19,31,0.19,0,0.05,181,224,234,"sitting","no"
"2795",132,-508,16916,0.08,-0.35,10.14,66,16,31,0,-0.06,-0.01,182,185,216,"sitting","no"
"3496",72,-552,16780,0.07,-0.34,10.08,67,19,30,0.07,0.06,0.11,175,101,182,"sitting","no"
"4195",72,-600,16928,0.01,-0.32,10.1,65,18,33,-0.06,0.06,0.05,174,164,194,"sitting","no"
"4896",140,-576,16732,0.1,-0.34,10.14,65,17,32,-0.18,0.06,-0.01,175,169,194,"sitting","no"
"5595",160,-552,16844,0.13,-0.33,10.09,66,15,32,0.07,-0.06,-0.01,173,178,194,"sitting","no"
"6295",236,-620,16804,0.14,-0.33,10.08,64,18,29,-0.18,-0.06,0.11,171,184,194,"sitting","no"
"6995",164,-544,16908,0.03,-0.32,10.04,66,17,30,-0.06,-0.12,-0.13,171,182,192,"sitting","no"
"7695",104,-564,16856,0.16,-0.41,10.07,68,20,31,0.19,0.18,-0.13,171,182,190,"sitting","no"
"8395",108,-616,16852,0.05,-0.32,10.12,66,18,33,-0.12,0,0.05,170,181,189,"sitting","no"
"9095",68,-676,16836,0.08,-0.33,10.09,66,19,29,-0.12,0.24,-0.01,167,180,186,"sitting","no"
"9794",172,-520,16796,0.11,-0.35,10.09,64,17,32,-0.06,-0.25,-0.07,167,182,186,"sitting","no"
"10495",52,-524,16884,0.06,-0.32,10.05,63,20,32,0,0.06,-0.01,168,182,187,"sitting","no"
"697",160,-560,16956,0.05,-0.39,10.09,69,18,33,0,-0.12,0.11,160,184,163,"sitting","yes"
"1396",48,-580,16888,0.07,-0.34,10,62,17,32,-0.18,0,-0.01,162,267,199,"sitting","no"
"2096",152,-588,16924,0.11,-0.37,10.05,66,16,31,0.13,-0.06,0.11,197,273,291,"sitting","no"
"2796",204,-624,16908,0.08,-0.38,10.1,68,18,29,-0.12,0,-0.07,189,203,250,"sitting","no"
"3496",172,-476,16868,0.08,-0.34,10.14,63,23,32,-0.06,0.12,-0.19,185,198,238,"sitting","no"
"4196",212,-624,16944,0.13,-0.37,10.14,66,18,32,0.07,0.06,-0.01,180,199,228,"sitting","no"
"4896",184,-636,16872,0.15,-0.33,10.08,64,20,31,-0.12,0.12,-0.13,178,200,225,"sitting","no"
"5595",-28,-540,16744,0.04,-0.31,10.01,69,19,29,0.07,0,0.05,178,184,217,"sitting","no"
"6296",192,-644,16800,0.15,-0.34,10.06,66,17,30,-0.18,-0.06,-0.13,178,192,216,"sitting","no"
"6995",184,-624,16736,0.14,-0.37,10.04,69,21,30,0.07,0.12,-0.01,176,190,213,"sitting","no"
"7696",196,-532,16780,0.09,-0.31,10.01,65,19,32,-0.06,0.06,0.05,174,194,211,"sitting","no"
"8395",136,-640,16736,0.08,-0.38,10.01,67,16,33,-0.06,0,0.17,176,190,208,"sitting","no"
"9095",172,-584,16904,0.07,-0.31,10.21,63,16,33,-0.12,-0.06,0.05,173,187,208,"sitting","no"
"9795",180,-496,16788,0.11,-0.31,10.07,68,19,32,0,0.06,0.05,174,194,208,"sitting","no"
"10495",76,-612,16904,0.07,-0.34,10.15,68,18,31,-0.06,0.06,0.11,174,199,209,"sitting","no"
"695",100,-516,17048,0.07,-0.31,10.15,64,18,31,0.13,-0.06,0.11,168,159,184,"sitting","yes"
"1396",84,-536,16776,0.05,-0.38,10.01,66,19,31,0.19,-0.06,0.17,165,175,184,"sitting","no"
"2095",160,-604,16788,0.06,-0.34,10.02,68,20,31,0.13,0,-0.13,172,201,204,"sitting","no"
"2796",248,-656,17000,0.16,-0.4,10.13,65,20,35,-0.18,0,0.11,171,177,195,"sitting","no"
"3496",132,-592,16748,0.11,-0.39,10.02,64,18,34,-0.18,-0.06,0.05,167,179,195,"sitting","no"
"4195",172,-540,16772,0.07,-0.38,10.02,63,18,30,0.07,0,0.05,169,182,196,"sitting","no"
"4896",324,-544,16856,0.15,-0.32,9.95,64,17,31,-0.06,-0.19,0.11,170,184,196,"sitting","no"
"5595",132,-652,16976,0.08,-0.38,10.13,63,17,33,-0.06,-0.06,-0.01,168,183,197,"sitting","no"
"6296",104,-516,16772,0.07,-0.31,10.14,65,16,29,0,-0.06,-0.07,168,189,198,"sitting","no"
"6995",176,-492,16888,0.14,-0.33,10.22,66,20,34,0.13,0.12,0.05,168,185,199,"sitting","no"
"7695",248,-552,16836,0.12,-0.36,10.06,67,17,31,-0.24,0,0.11,169,187,201,"sitting","no"
"8395",128,-644,16848,0.04,-0.37,10.1,65,18,30,-0.06,-0.12,0.05,168,188,200,"sitting","no"
"9095",12,-448,16916,0.05,-0.28,10.14,68,18,32,0,-0.06,-0.01,170,190,201,"sitting","no"
"9795",136,-604,16832,0.1,-0.4,10.01,68,19,33,0,-0.12,0.05,170,190,203,"sitting","no"
"10495",112,-652,16836,0.1,-0.34,10.06,67,18,33,0,-0.19,0.05,173,191,204,"sitting","no"
"697",52,-596,16828,0.06,-0.35,10.05,65,20,33,0.07,0,-0.01,162,170,173,"sitting","yes"
"1397",76,-552,16808,0.07,-0.35,10.12,64,21,32,0.13,0,-0.01,163,182,182,"sitting","no"
"2097",192,-472,16744,0.11,-0.27,10.05,65,17,29,-0.12,0.06,-0.07,181,176,222,"sitting","no"
"2797",128,-520,16876,0.06,-0.34,10.12,66,19,30,0,-0.06,-0.07,177,155,209,"sitting","no"
"3496",188,-560,16856,0.15,-0.35,10,66,17,32,0.07,0,-0.13,177,172,211,"sitting","no"
"4197",128,-604,16880,0.03,-0.34,10.15,66,19,34,-0.3,-0.06,0.11,173,173,209,"sitting","no"
"4896",108,-560,16776,0.09,-0.32,10.05,64,16,31,-0.06,-0.06,-0.07,174,180,209,"sitting","no"
"5597",80,-556,16788,0.08,-0.35,10.05,66,21,30,-0.12,0.18,-0.01,172,189,212,"sitting","no"
"6296",224,-636,16928,0.11,-0.35,10.07,70,18,32,0.13,0,-0.01,175,185,210,"sitting","no"
"6996",176,-592,16876,0.11,-0.33,10.1,68,17,28,0,0,-0.19,173,184,210,"sitting","no"
"7696",156,-632,16812,0.15,-0.36,10.05,69,15,33,0.13,-0.25,0.11,173,183,209,"sitting","no"
"8396",168,-512,16836,0.1,-0.31,10.07,65,24,32,0,0.18,0.11,174,184,208,"sitting","no"
"9096",228,-544,16904,0.1,-0.36,10.07,65,20,31,0,-0.06,-0.01,173,186,211,"sitting","no"
"9796",244,-508,16900,0.11,-0.28,10.05,66,18,32,0.07,0,0.17,174,186,211,"sitting","no"
"10495",212,-496,16796,0.12,-0.27,10.03,64,18,31,0,0.06,0.05,175,189,212,"sitting","no"
"696",188,-556,16976,0.09,-0.43,10.13,63,18,31,-0.12,0,-0.07,163,185,180,"sitting","yes"
"1397",116,-640,16756,0.07,-0.37,10.04,65,22,33,0,-0.06,-0.07,164,155,175,"sitting","no"
"2096",168,-596,16900,0.08,-0.38,10.08,67,18,28,0,0.06,-0.13,179,259,246,"sitting","no"
"2797",84,-548,16840,0.04,-0.31,10.05,66,20,31,0.07,-0.06,-0.07,174,171,214,"sitting","no"
"3496",100,-624,17000,0.1,-0.42,10.06,67,22,34,0.13,0.12,0.11,174,166,207,"sitting","no"
"4196",108,-584,16932,-0.01,-0.38,10.1,65,21,31,0.07,0.12,0.11,172,176,206,"sitting","no"
"4896",72,-528,16800,0.06,-0.33,10.05,65,19,31,-0.12,0,-0.07,170,168,202,"sitting","no"
"5596",172,-588,16856,0.1,-0.36,10.02,67,23,33,-0.12,0.06,0.05,172,168,200,"sitting","no"
"6296",108,-592,16868,0.13,-0.3,10.08,65,18,32,0,0,-0.01,170,185,203,"sitting","no"
"6996",108,-632,16924,0.07,-0.42,10.03,66,22,30,0,0.18,-0.01,170,187,203,"sitting","no"
"7695",172,-528,16800,0.11,-0.34,10.04,64,15,31,-0.06,-0.12,-0.07,171,190,202,"sitting","no"
"8396",192,-552,16936,0.1,-0.36,10.16,66,15,30,-0.06,0,-0.01,171,192,204,"sitting","no"
"9096",96,-536,16752,-0.02,-0.3,10.05,66,21,31,-0.06,0,-0.07,170,190,204,"sitting","no"
"9796",44,-496,16880,0.05,-0.32,10.11,67,19,30,-0.06,0.06,-0.13,170,191,204,"sitting","no"
"10496",200,-544,16836,0.07,-0.35,10.1,68,17,31,0.07,0.12,-0.13,172,191,203,"sitting","no"
"695",108,-652,16812,0.06,-0.34,10.07,65,20,32,0,-0.06,0.05,162,199,178,"sitting","yes"
"1395",144,-636,16764,0.06,-0.36,10.12,68,20,32,0.07,0.06,-0.07,163,178,174,"sitting","no"
"2095",216,-472,16800,0.06,-0.33,10.05,66,19,36,-0.12,0.06,0.05,165,185,189,"sitting","no"
"2795",216,-644,16788,0.08,-0.36,10,68,21,32,-0.12,0.18,-0.01,185,226,247,"sitting","no"
"3495",120,-604,16836,0.1,-0.39,10.03,63,20,34,-0.06,0,-0.01,194,217,268,"sitting","no"
"4195",84,-560,16932,0.06,-0.33,10.05,67,17,32,0.07,-0.12,0.11,187,209,250,"sitting","no"
"4895",148,-592,16992,0.09,-0.33,10.11,67,20,32,-0.06,0,0.05,185,204,240,"sitting","no"
"5595",76,-624,16848,0.07,-0.38,10.03,66,21,33,0.13,0.06,0.11,180,201,233,"sitting","no"
"6294",180,-528,16836,0.06,-0.35,10.02,64,18,31,0.07,-0.06,0.05,182,198,227,"sitting","no"
"6995",60,-604,16848,0.04,-0.35,10.12,68,19,31,-0.06,-0.06,0.11,178,195,224,"sitting","no"
"7694",60,-592,16904,0.06,-0.4,10.13,65,19,30,-0.12,0.24,-0.01,178,193,221,"sitting","no"
"8395",132,-592,16804,0.02,-0.36,10.07,64,19,32,-0.06,-0.06,-0.01,175,197,221,"sitting","no"
"9094",124,-508,16840,0.1,-0.33,10.13,67,16,33,0,-0.19,-0.01,178,196,222,"sitting","no"
"9794",196,-572,16672,0.13,-0.3,9.99,69,17,32,0.13,-0.31,0.05,176,192,220,"sitting","no"
"10495",32,-656,16908,0.08,-0.4,10.12,65,17,31,-0.06,-0.12,0.11,177,194,219,"sitting","no"
"696",124,-624,16728,0.09,-0.38,10.09,66,20,29,-0.06,0.18,-0.01,166,184,191,"sitting","yes"
"1396",84,-616,16868,0.04,-0.35,10,65,21,34,-0.12,0.18,-0.01,168,248,207,"sitting","no"
"2096",52,-620,16712,0.07,-0.35,10.1,63,20,27,-0.06,0,-0.19,196,210,263,"sitting","no"
"2796",208,-580,16848,0.1,-0.37,9.95,69,21,30,0.13,0.12,0.05,185,206,243,"sitting","no"
"3496",188,-564,16800,0.05,-0.35,10.05,67,18,32,0.13,0,-0.01,180,198,232,"sitting","no"
"4196",152,-624,16816,0.08,-0.34,10.11,66,18,33,-0.12,-0.12,-0.01,177,200,225,"sitting","no"
"4896",108,-572,16800,0.1,-0.37,9.99,63,18,32,-0.18,0.06,-0.01,176,199,221,"sitting","no"
"5596",120,-728,16840,0.07,-0.4,10.07,62,18,33,-0.06,-0.31,-0.01,179,188,215,"sitting","no"
"6296",188,-636,16832,0.07,-0.39,10.04,64,21,30,-0.12,0.12,-0.01,176,198,217,"sitting","no"
"6995",128,-448,16832,0.08,-0.35,10.11,65,19,30,0.13,0.06,-0.13,178,199,217,"sitting","no"
"7696",176,-528,16944,0.11,-0.35,10.03,68,20,31,0.07,0.12,0.24,176,198,216,"sitting","no"
"8395",140,-568,16896,0.06,-0.37,10.11,64,18,34,-0.06,-0.12,0.17,176,199,214,"sitting","no"
"9096",132,-604,16780,0.1,-0.35,10.06,62,22,33,-0.06,0.06,0.11,175,198,212,"sitting","no"
"9795",164,-532,16820,0.12,-0.34,10.06,64,19,32,0,0.06,-0.13,174,193,209,"sitting","no"
"10495",200,-604,16868,0.13,-0.39,10.13,66,16,32,0.07,-0.06,-0.01,172,192,200,"sitting","no"
"695",144,-572,16844,0.11,-0.35,10.1,67,20,31,0,0,-0.01,165,219,190,"sitting","yes"
"1395",68,-664,17012,0.1,-0.31,10.02,66,21,28,-0.06,0.06,-0.01,165,208,189,"sitting","no"
"2095",236,-528,16896,0.04,-0.31,10.1,66,20,33,-0.12,-0.06,-0.13,174,212,212,"sitting","no"
"2795",188,-556,17020,0.02,-0.34,10.13,67,20,31,0.07,-0.06,0.17,191,206,255,"sitting","no"
"3495",212,-640,16876,0.09,-0.39,10.2,66,17,34,-0.06,0.12,0.11,185,204,240,"sitting","no"
"4195",124,-552,16808,0.07,-0.33,10.02,68,19,33,0,0.06,0.11,179,200,230,"sitting","no"
"4894",204,-540,16888,0.1,-0.32,10.14,64,21,31,-0.18,-0.06,0.11,177,197,223,"sitting","no"
"5595",132,-564,16744,0.1,-0.34,10.03,66,22,28,-0.06,0.12,-0.07,178,197,221,"sitting","no"
"6294",192,-616,16684,0.1,-0.37,10.07,65,19,32,0,-0.06,-0.01,176,196,220,"sitting","no"
"6995",164,-552,16904,0.13,-0.34,10.04,64,19,30,-0.12,0,-0.13,177,200,220,"sitting","no"
"7694",160,-592,16760,0.1,-0.32,10.09,64,18,32,-0.06,0.12,-0.01,178,196,219,"sitting","no"
"8395",92,-588,16848,0.05,-0.32,10.02,64,18,31,-0.12,0,-0.07,177,200,220,"sitting","no"
